,word,id,next_id
4247,page.,1.0010507,1.0007426
4248,Ministry,6.0001583,1.0010507
4249,Magic?”,1.0009302,6.0001583
4250,"’Course,”",1.0005495,1.0009302
4251,"Minister,",1.0009472,1.0005495
4252,Cornelius,1.0008863,1.0009472
4253,Fudge,1.0009719,1.0008863
4254,job.,3.0003175,1.0009719
4255,Bungler,1.0008846,3.0003175
4256,So,22.0000445,1.0008846
4257,pelts,1.0005955,22.0000445
4258,askin’,3.0003195,1.0005955
4259,advice.”,1.0007645,3.0003195
4260,do?”,5.0001785,1.0007645
4261,main,2.0003755,5.0001785
4262,country.”,1.0011224,2.0003755
4263,72,1.0008713,1.0011224
4264,“Why?,1.0005967,1.0008713
4265,’d,2.0004795,1.0005967
4266,wantin’,1.0007473,2.0004795
4267,solutions,1.0006532,1.0007473
4268,problems.,1.0005195,1.0006532
4269,alone.”,1.0007817,1.0005195
4270,bumped,1.0008255,1.0007817
4271,harbor,1.0010064,1.0008255
4272,folded,3.0002576,1.0010064
4273,clambered,6.0001656,3.0002576
4274,stone,16.0000606,6.0001656
4275,steps,7.0001367,16.0000606
4276,Passersby,1.0009431,7.0001367
4277,station.,4.0002076,1.0009431
4278,meters,1.0010878,4.0002076
4279,“See,7.0001328,1.0010878
4280,Harry?,3.0002622,7.0001328
4281,Things,3.0003116,3.0002622
4282,panting,1.001052,3.0003116
4283,“did,2.0004623,1.001052
4284,"say,”",1.0007574,2.0004623
4285,"“Crikey,",1.0005298,1.0007574
4286,dragon.”,1.001112,1.0005298
4287,one?”,2.0003616,1.001112
4288,“Wanted,1.0005895,2.0003616
4289,train,21.0000481,1.0005895
4290,“Muggle,1.0006261,21.0000481
4291,"money,”",1.0010752,1.0006261
4292,bills,1.0008634,1.0010752
4293,tickets.,1.0006899,1.0008634
4294,train.,7.0001351,1.0006899
4295,seats,6.0001574,7.0001351
4296,knitting,1.0010001,6.0001574
4297,canary-yellow,1.0008204,1.0010001
4298,circus,1.0008341,1.0008204
4299,tent.,1.0006772,1.0008341
4300,“Still,2.0004591,1.0006772
4301,stitches.,1.0006292,2.0004591
4302,73,1.0008712,1.0006292
4303,"“Good,”",1.000606,1.0008712
4304,need.”,1.0010456,1.000606
4305,unfolded,1.0007383,1.0010456
4306,UNIFORM,1.000805,1.0007383
4307,First-year,1.0009551,1.000805
4308,students,12.0000818,1.0009551
4309,require:,1.0007183,12.0000818
4310,sets,1.0006584,1.0007183
4311,robes,14.0000708,1.0006584
4312,(black),2.0004615,14.0000708
4313,2.,1.0009193,2.0004615
4314,3.,1.000915,1.0009193
4315,protective,1.0005232,1.000915
4316,gloves,1.00116,1.0005232
4317,(dragon,1.0009053,1.00116
4318,similar),1.0006904,1.0009053
4319,4.,1.0008817,1.0006904
4320,winter,1.0007156,1.0008817
4321,"(black,",1.0009056,1.0007156
4322,fastenings),1.0011746,1.0009056
4323,pupils’,1.0005233,1.0011746
4324,tags,1.0006475,1.0005233
4325,COURSE,1.0008841,1.0006475
4326,BOOKS,1.0008916,1.0008841
4327,copy,2.0004933,1.0008916
4328,following:,1.0011526,2.0004933
4329,Standard,1.0008074,1.0011526
4330,Book,1.0008933,1.0008074
4331,Spells,1.0008084,1.0008933
4332,(Grade,1.0009061,1.0008084
4333,1),1.0009034,1.0009061
4334,Miranda,1.0009471,1.0009034
4335,Goshawk,1.0009759,1.0009471
4336,History,5.0001898,1.0009759
4337,Bathilda,1.0008898,5.0001898
4338,Bagshot,1.000891,1.0008898
4339,Magical,8.000115,1.000891
4340,Theory,1.0008024,8.000115
4341,Adalbert,1.0008745,1.0008024
4342,Waffling,1.0007677,1.0008745
4343,Beginners’,1.0008955,1.0007677
4344,Guide,2.0004797,1.0008955
4345,Transfiguration,2.0004227,2.0004797
4346,Emeric,2.0004568,2.0004227
4347,Switch,1.0008119,2.0004568
4348,74,1.0008711,1.0008119
4349,Thousand,10.000094,1.0008711
4350,Herbs,3.0002584,10.000094
4351,Fungi,2.0004556,3.0002584
4352,Phyllida,1.0009414,2.0004556
4353,Spore,1.0008081,1.0009414
4354,Drafts,1.0009638,1.0008081
4355,Potions,10.0000954,1.0009638
4356,Arsenius,1.0008834,10.0000954
4357,Jigger,1.0009364,1.0008834
4358,Fantastic,1.0009572,1.0009364
4359,Beasts,1.0008926,1.0009572
4360,Where,11.0000878,1.0008926
4361,Find,1.000956,11.0000878
4362,Them,1.0008025,1.000956
4363,Newt,1.0009489,1.0008025
4364,Scamander,1.0007866,1.0009489
4365,Forces:,1.0009737,1.0007866
4366,Self-Protection,1.0007929,1.0009737
4367,Quentin,1.0007966,1.0007929
4368,Trimble,1.0008066,1.0007966
4369,OTHER,1.0009399,1.0008066
4370,EQUIPMENT,1.0009622,1.0009399
4371,cauldron,5.0001835,1.0009622
4372,"(pewter,",1.0009032,5.0001835
4373,standard,1.0006116,1.0009032
4374,2),1.0009194,1.0006116
4375,crystal,2.0004995,1.0009194
4376,phials,1.0005687,2.0004995
4377,telescope,1.0006928,1.0005687
4378,scales,2.000345,1.0006928
4379,Students,3.0003076,2.000345
4380,OR,3.0003042,3.0003076
4381,toad,6.0001545,3.0003042
4382,PARENTS,1.0009409,6.0001545
4383,ARE,2.0004634,1.0009409
4384,REMINDED,1.0007993,2.0004634
4385,THAT,2.0004256,1.0007993
4386,FIRST,1.0009512,2.0004256
4387,YEARS,1.0007655,1.0009512
4388,ALLOWED,1.000875,1.0007655
4389,THEIR,1.0008115,1.000875
4390,OWN,1.0009395,1.0008115
4391,BROOMSTICKS,1.0008913,1.0009395
4392,“Can,7.0001364,1.0008913
4393,London?”,2.0004847,7.0001364
4394,aloud.,2.0004171,2.0004847
4395,"go,”",4.0002186,2.0004171
4396,"going,",2.000409,4.0002186
4397,stuck,9.0001077,2.000409
4398,ticket,5.0001931,9.0001077
4399,barrier,7.0001415,5.0001931
4400,"Underground,",2.0004234,7.0001415
4401,loudly,6.0001579,2.0004234
4402,trains,1.0006449,6.0001579
4403,slow.,1.0006767,1.0006449
4404,75,1.000871,1.0006767
4405,"magic,”",1.001062,1.000871
4406,climbed,15.0000666,1.001062
4407,escalator,1.0011839,15.0000666
4408,bustling,1.0008164,1.0011839
4409,lined,2.000385,1.0008164
4410,shops.,2.0003749,2.000385
4411,parted,2.0003515,2.0003749
4412,crowd,10.0000914,2.0003515
4413,easily;,1.0011055,10.0000914
4414,book,18.0000523,1.0011055
4415,shops,4.000215,18.0000523
4416,music,4.0002283,4.000215
4417,"stores,",1.0006006,4.0002283
4418,restaurants,1.0007144,1.0006006
4419,"cinemas,",1.0008309,1.0007144
4420,nowhere,3.0002705,1.0008309
4421,sell,1.0006464,3.0002705
4422,wand.,9.0001033,1.0006464
4423,piles,2.0003571,9.0001033
4424,buried,3.0002669,2.0003571
4425,them?,1.000672,3.0002669
4426,Were,1.000769,1.000672
4427,sold,2.000393,1.000769
4428,broomsticks?,1.0008221,2.000393
4429,Might,1.0009372,1.0008221
4430,joke,2.0004056,1.0009372
4431,cooked,1.0011179,2.0004056
4432,"humor,",1.0010256,1.0011179
4433,so;,1.0006331,1.0010256
4434,"somehow,",4.0002176,1.0006331
4435,"unbelievable,",1.0006519,4.0002176
4436,trusting,1.0006568,1.0006519
4437,"halt,",1.0010173,1.0006568
4438,“the,4.0002423,1.0010173
4439,Leaky,10.0000956,4.0002423
4440,Cauldron.,4.0002305,10.0000956
4441,place.”,2.0003602,4.0002305
4442,"tiny,",3.0003269,2.0003602
4443,grubby-looking,1.0010145,3.0003269
4444,pub.,1.0005305,1.0010145
4445,hurrying,6.0001504,1.0005305
4446,Their,11.0000839,6.0001504
4447,record,2.0003801,11.0000839
4448,Cauldron,4.0002346,2.0003801
4449,Before,6.0001464,4.0002346
4450,steered,1.0005869,6.0001464
4451,inside.,12.0000792,1.0005869
4452,"place,",6.0001484,12.0000792
4453,shabby.,2.0003984,6.0001484
4454,women,1.0005405,2.0003984
4455,"corner,",2.0004881,1.0005405
4456,drinking,4.0002136,2.0004881
4457,sherry.,1.0006336,4.0002136
4458,smoking,1.0006715,1.0006336
4459,pipe.,1.0005792,1.0006715
4460,"bartender,",3.0003145,1.0005792
4461,walnut.,2.0004229,3.0003145
4462,buzz,1.0008157,2.0004229
4463,chatter,2.0004907,1.0008157
4464,76,1.0008709,2.0004907
4465,Hagrid;,1.0009659,1.0008709
4466,smiled,10.0000986,1.0009659
4467,bartender,1.0008545,10.0000986
4468,"usual,",3.0003272,1.0008545
4469,"“Can’t,",2.0004578,3.0003272
4470,"Tom,",1.0008013,2.0004578
4471,"business,”",2.0004385,1.0008013
4472,shoulder,9.0001024,2.0004385
4473,knees,5.0001852,9.0001024
4474,buckle.,1.0008268,5.0001852
4475,"Lord,”",1.0009241,1.0008268
4476,peering,6.000161,1.0009241
4477,“Bless,2.0004566,6.000161
4478,"soul,”",1.0007472,2.0004566
4479,honor.”,1.0010302,1.0007472
4480,"bar,",1.0008487,1.0010302
4481,“Welcome,3.000282,1.0008487
4482,welcome,2.0004735,3.000282
4483,back.”,5.0001999,2.0004735
4484,say.,2.0003489,5.0001999
4485,pipe,3.0002704,2.0003489
4486,puffing,3.0002537,3.0002704
4487,beaming.,2.0004428,3.0002537
4488,scraping,3.000326,2.0004428
4489,chairs,3.0002528,3.000326
4490,“Doris,1.0005183,3.0002528
4491,"Crockford,",1.0009234,1.0005183
4492,last.”,1.0010033,1.0009234
4493,proud.”,1.0005283,1.0010033
4494,“Always,2.0004557,1.0005283
4495,flutter.”,1.0011885,2.0004557
4496,77,1.0008708,1.0011885
4497,"“Delighted,",1.0005274,1.0008708
4498,Diggle’s,2.0004504,1.0005274
4499,Diggle.”,1.0009612,2.0004504
4500,before!”,1.0008465,1.0009612
4501,excitement.,2.0004007,1.0008465
4502,shop.”,1.0006428,2.0004007
4503,remembers!”,1.0005433,1.0006428
4504,"Diggle,",1.0009583,1.0005433
4505,everyone.,1.0011831,1.0009583
4506,“Did,8.0001155,1.0011831
4507,remembers,2.0003722,8.0001155
4508,me!”,8.0001157,2.0003722
4509,Doris,2.0004505,8.0001157
4510,Crockford,2.0004538,2.0004505
4511,pale,18.0000535,2.0004538
4512,"forward,",4.0002022,18.0000535
4513,twitching.,1.0006477,4.0002022
4514,“Professor,10.0000918,1.0006477
4515,Quirrell!”,1.0007996,10.0000918
4516,"“Harry,",6.0001438,1.0007996
4517,Quirrell,68.0000163,6.0001438
4518,"“P-P-Potter,”",1.0006198,68.0000163
4519,stammered,1.0005194,1.0006198
4520,"Quirrell,",11.0000859,1.0005194
4521,grasping,1.0011626,11.0000859
4522,“c-can’t,1.0005846,1.0011626
4523,t-tell,1.0006517,1.0005846
4524,p-pleased,1.0010483,1.0006517
4525,am,7.0001353,1.0010483
4526,meet,14.0000707,7.0001353
4527,you.”,18.0000531,14.0000707
4528,sort,23.0000428,18.0000531
4529,"teach,",2.0005038,23.0000428
4530,Quirrell?”,3.0003123,2.0005038
4531,“D-Defense,1.0005301,3.0003123
4532,Against,4.0002336,1.0005301
4533,D-D-Dark,1.0009606,4.0002336
4534,"Arts,”",1.0008924,1.0009606
4535,“N-not,1.0006264,1.0008924
4536,n-need,1.0010408,1.0006264
4537,"eh,",2.0003439,1.0010408
4538,P-P-Potter?”,1.0009389,2.0003439
4539,“You’ll,5.0001691,1.0009389
4540,g-getting,1.0011476,5.0001691
4541,"equipment,",1.0011809,1.0011476
4542,suppose?,1.0006974,1.0011809
4543,g-got,1.0011475,1.0006974
4544,p-pick,1.001048,1.0011475
4545,b-,1.0007765,1.001048
4546,"vampires,",1.0007542,1.0007765
4547,m-myself.”,1.0010614,1.0007542
4548,thought.,5.0001897,1.0010614
4549,others,8.0001124,5.0001897
4550,babble.,1.0007764,8.0001124
4551,78,1.0008707,1.0007764
4552,“Must,2.0004663,1.0008707
4553,buy.,1.0008159,2.0004663
4554,bar,1.0008488,1.0008159
4555,walled,1.0007468,1.0008488
4556,"courtyard,",1.0011219,1.0007468
4557,weeds.,1.0007071,1.0011219
4558,grinned,5.000169,1.0007071
4559,“Told,1.0005689,5.000169
4560,I?,1.0009315,1.0005689
4561,Told,2.0004225,1.0009315
4562,tremblin’,1.0006333,2.0004225
4563,tremblin’.”,1.0006334,1.0006333
4564,nervous?”,1.0010443,1.0006334
4565,yeah.,1.0005369,1.0010443
4566,Poor,1.0007962,1.0005369
4567,bloke.,1.0008666,1.0007962
4568,Brilliant,1.0008855,1.0008666
4569,studyin’,1.0005353,1.0008855
4570,firsthand,1.0011876,1.0005353
4571,experience.,1.0011725,1.0011876
4572,vampires,1.0007541,1.0011725
4573,"Forest,",1.0009736,1.0007541
4574,hag,1.0010185,1.0009736
4575,since.,1.0006922,1.0010185
4576,Scared,1.0007867,1.0006922
4577,"students,",7.0001311,1.0007867
4578,where’s,2.0004762,7.0001311
4579,umbrella?”,1.0006533,2.0004762
4580,Vampires?,1.0008042,1.0006533
4581,Hags?,1.0009661,1.0008042
4582,swimming.,1.0007417,1.0009661
4583,bricks,1.0008226,1.0007417
4584,can.,1.000819,1.0008226
4585,“Three,5.0001737,1.000819
4586,muttered.,4.0002422,5.0001737
4587,"“Right,",3.0002748,4.0002422
4588,umbrella.,2.000415,3.0002748
4589,touched,6.0001658,2.000415
4590,quivered,1.0005553,6.0001658
4591,wriggled,2.0004856,1.0005553
4592,"middle,",3.0002511,2.0004856
4593,wider,2.0004691,3.0002511
4594,facing,8.0001215,2.0004691
4595,archway,4.0002116,8.0001215
4596,cobbled,1.0011242,4.0002116
4597,twisted,8.0001169,1.0011242
4598,79,1.0008706,8.0001169
4599,"“Welcome,”",1.0005904,1.0008706
4600,Diagon,7.0001327,1.0005904
4601,Alley.”,1.0008732,7.0001327
4602,archway.,1.0007752,1.0008732
4603,shrink,1.0006834,1.0007752
4604,instantly,1.0009907,1.0006834
4605,solid,5.0001953,1.0009907
4606,brightly,2.0004325,5.0001953
4607,stack,2.0003622,2.0004325
4608,cauldrons,2.0004497,2.0003622
4609,shop.,5.0002,2.0004497
4610,Cauldrons,1.0008837,5.0002
4611,Sizes,1.0007908,1.0008837
4612,"Copper,",1.0008864,1.0007908
4613,"Brass,",1.000893,1.0008864
4614,"Pewter,",1.0009415,1.000893
4615,Silver,1.0007899,1.0009415
4616,Self-Stirring,1.0007928,1.0007899
4617,"Collapsible,",1.0008873,1.0007928
4618,hanging,11.0000857,1.0008873
4619,"“Yeah,",4.0002391,11.0000857
4620,needin’,1.0010453,4.0002391
4621,"one,”",5.0001748,1.0010453
4622,first.”,3.0002653,5.0001748
4623,eight,2.0003409,3.0002653
4624,once:,3.0002714,2.0003409
4625,"shops,",1.0006438,3.0002714
4626,shopping.,1.0006422,1.0006438
4627,plump,4.0002313,1.0006422
4628,Apothecary,1.0008823,4.0002313
4629,“Dragon,2.0004569,1.0008823
4630,"liver,",1.0010688,2.0004569
4631,Sickles,3.000322,1.0010688
4632,"ounce,",1.0010587,3.000322
4633,mad.”,1.0010617,1.0010587
4634,soft,4.0002139,1.0010617
4635,hooting,1.0010228,4.0002139
4636,Eeylops,2.0004542,1.0010228
4637,Owl,2.000472,2.0004542
4638,Emporium,1.0009579,2.000472
4639,"Tawny,",1.0008069,1.0009579
4640,"Screech,",1.0007873,1.0008069
4641,"Barn,",1.0008907,1.0007873
4642,"Brown,",1.0008847,1.0008907
4643,Snowy.,1.000809,1.0008847
4644,Several,1.0007924,1.000809
4645,broomsticks,6.0001502,1.0007924
4646,"“Look,”",2.0004638,6.0001502
4647,Nimbus,15.0000653,2.0004638
4648,fastest,2.0004119,15.0000653
4649,selling,2.0003395,2.0004119
4650,telescopes,2.0004887,2.0003395
4651,instruments,1.0009903,2.0004887
4652,stacked,2.0003627,1.0009903
4653,barrels,1.0008533,2.0003627
4654,bat,2.0004437,1.0008533
4655,spleens,1.0005443,2.0004437
4656,eels’,1.0011081,1.0005443
4657,tottering,1.0006384,1.0011081
4658,"books,",4.0002103,1.0006384
4659,"quills,",1.0005527,4.0002103
4660,potion,8.0001164,1.0005527
4661,globes,1.0011676,8.0001164
4662,moon.,1.0010761,1.0011676
4663,"“Gringotts,”",1.0006114,1.0010761
4664,80,1.0008704,1.0006114
4665,snowy,3.0002896,1.0008704
4666,towered,3.0002999,3.0002896
4667,Standing,2.0004495,3.0002999
4668,burnished,1.0008244,2.0004495
4669,"doors,",2.0003456,1.0008244
4670,uniform,1.0007364,2.0003456
4671,scarlet,5.0001733,1.0007364
4672,"gold,",2.0004015,5.0001733
4673,"goblin,”",1.0011589,2.0004015
4674,quietly,3.0002656,1.0011589
4675,goblin,7.0001414,3.0002656
4676,shorter,1.0006444,7.0001414
4677,"swarthy,",1.0007513,1.0006444
4678,clever,1.0008325,1.0007513
4679,"noticed,",3.0002727,1.0008325
4680,engraved,1.0011789,3.0002727
4681,upon,2.0004287,1.0011789
4682,them:,1.0006732,2.0004287
4683,"Enter,",1.000954,1.0006732
4684,"stranger,",1.0005176,1.000954
4685,heed,1.0010287,1.0005176
4686,awaits,1.0007773,1.0010287
4687,sin,1.0006921,1.0007773
4688,"greed,",2.0003968,1.0006921
4689,"take,",1.0006495,2.0003968
4690,"earn,",1.0011027,1.0006495
4691,Must,1.0009505,1.0011027
4692,dearly,1.0011347,1.0009505
4693,turn.,2.0004221,1.0011347
4694,seek,2.0003338,2.0004221
4695,floors,3.0002664,2.0003338
4696,treasure,2.0004412,3.0002664
4697,"Thief,",1.0008022,2.0004412
4698,"warned,",2.0004263,1.0008022
4699,beware,1.0008647,2.0004263
4700,finding,7.000129,1.0008647
4701,“Like,2.0004646,7.000129
4702,goblins,5.0001969,2.0004646
4703,vast,2.0004302,5.0001969
4704,marble,6.0001618,2.0004302
4705,hundred,28.0000358,6.0001618
4706,stools,2.0004987,28.0000358
4707,"counter,",2.0004994,2.0004987
4708,scribbling,1.0007405,2.0004994
4709,"ledgers,",1.0009935,1.0007405
4710,weighing,3.0003234,1.0009935
4711,"scales,",1.0007536,3.0003234
4712,examining,1.0011814,1.0007536
4713,stones,2.000495,1.0011814
4714,eyeglasses.,1.0011715,2.000495
4715,81,1.0008703,1.0011715
4716,leading,6.0001546,1.0008703
4717,these.,2.0004384,6.0001546
4718,counter.,1.0011191,2.0004384
4719,"“Morning,”",1.000629,1.0011191
4720,free,10.0000978,1.000629
4721,goblin.,2.0004081,10.0000978
4722,safe.”,2.0003598,2.0004081
4723,"key,",3.0003015,2.0003598
4724,"somewhere,”",2.0003579,3.0003015
4725,emptying,1.0011807,2.0003579
4726,scattering,2.0003504,1.0011807
4727,dog,15.0000658,2.0003504
4728,biscuits,2.0004488,15.0000658
4729,numbers.,1.0010379,2.0004488
4730,pile,12.0000797,1.0010379
4731,rubies,1.0007094,12.0000797
4732,glowing,3.0003127,1.0007094
4733,coals.,1.0011246,3.0003127
4734,key.,1.0009838,1.0011246
4735,closely.,1.0011257,1.0009838
4736,order.”,1.0010597,1.0011257
4737,"Dumbledore,”",5.0001802,1.0010597
4738,"importantly,",1.0009871,5.0001802
4739,chest.,2.0004932,1.0009871
4740,You-Know-What,2.0004304,2.0004932
4741,vault,6.0001623,2.0004304
4742,seven,17.0000586,6.0001623
4743,thirteen.”,1.0006651,17.0000586
4744,carefully.,2.0004372,1.0006651
4745,“Very,6.0001565,2.0004372
4746,"well,”",4.0002424,6.0001565
4747,handing,3.000311,4.0002424
4748,Griphook!”,1.0009677,3.000311
4749,Griphook,8.0001228,1.0009677
4750,Once,4.0002351,8.0001228
4751,crammed,2.0004935,4.0002351
4752,"pockets,",1.0006291,2.0004935
4753,82,1.0008689,1.0006291
4754,thirteen?”,1.0006641,1.0008689
4755,“Can’t,7.0001365,1.0006641
4756,mysteriously.,1.0010405,7.0001365
4757,secret.,2.0003572,1.0010405
4758,business.,1.0008167,2.0003572
4759,trusted,2.0004196,1.0008167
4760,More’n,1.0009457,2.0004196
4761,job’s,1.0009792,1.0009457
4762,"marble,",2.0003741,1.0009792
4763,surprised.,1.0007482,2.0003741
4764,narrow,7.0001376,1.0007482
4765,passageway,5.0001754,7.0001376
4766,flaming,3.0002655,5.0001754
4767,torches.,1.0006414,3.0002655
4768,sloped,3.0002658,1.0006414
4769,steeply,1.0005884,3.0002658
4770,downward,2.0003491,1.0005884
4771,railway,1.0005479,2.0003491
4772,tracks,2.0004424,1.0005479
4773,hurtling,1.0010233,2.0004424
4774,difficulty,2.0005042,1.0010233
4775,hurtled,5.000171,2.0005042
4776,maze,1.0010846,5.000171
4777,twisting,2.0004206,1.0010846
4778,passages.,1.0005859,2.0004206
4779,"fork,",1.0011556,1.0005859
4780,impossible.,1.0009856,1.0011556
4781,rattling,4.0002459,1.0009856
4782,steering.,1.0005863,4.0002459
4783,stung,1.0005316,1.0005863
4784,passage,3.0002787,1.0005316
4785,"dragon,",5.0001758,3.0002787
4786,plunged,3.0002945,5.0001758
4787,"deeper,",1.0011348,3.0002945
4788,underground,3.0003085,1.0011348
4789,lake,4.0002251,3.0003085
4790,stalactites,1.0005158,4.0002251
4791,stalagmites,1.0005169,1.0005158
4792,ceiling,9.0001087,1.0005169
4793,"cart,",4.0002025,9.0001087
4794,“what’s,1.0005856,4.0002025
4795,difference,3.0002767,1.0005856
4796,stalagmite,1.0005161,3.0002767
4797,stalactite?”,1.000519,1.0005161
4798,“Stalagmite’s,1.0005664,1.000519
4799,‘m’,1.0005482,1.0005664
4800,gonna,4.0002019,1.0005482
4801,83,1.000869,4.0002019
4802,"green,",1.0011613,1.000869
4803,"wall,",8.0001195,1.0011613
4804,lean,1.0009944,8.0001195
4805,trembling.,5.0001946,1.0009944
4806,unlocked,1.0007389,5.0001946
4807,smoke,2.0004061,1.0007389
4808,billowing,2.0004482,2.0004061
4809,"cleared,",1.0008327,2.0004482
4810,mounds,1.0010802,1.0008327
4811,Columns,1.0008872,1.0010802
4812,silver.,2.0003826,1.0008872
4813,Heaps,1.0009699,2.0003826
4814,Knuts.,2.0004815,1.0009699
4815,"yours,”",2.0004808,2.0004815
4816,incredible.,2.0003987,2.0004808
4817,blinking.,1.0008672,2.0003987
4818,cost,3.0002916,1.0008672
4819,keep?,1.0009844,3.0002916
4820,fortune,1.0011555,1.0009844
4821,belonging,1.000846,1.0011555
4822,London.,2.0004846,1.000846
4823,helped,5.0001794,2.0004846
4824,ones,7.0001263,5.0001794
4825,"Galleons,”",1.0009775,7.0001263
4826,explained.,3.0002868,1.0009775
4827,“Seventeen,1.0005769,3.0002868
4828,Galleon,1.0009776,1.0005769
4829,twenty-nine,1.0006593,1.0009776
4830,Knuts,2.0004814,1.0006593
4831,"Sickle,",1.0007918,2.0004814
4832,enough.,5.0001947,1.0007918
4833,"Right,",5.0001971,5.0001947
4834,"terms,",1.0006712,5.0001971
4835,Griphook.,3.0002678,1.0006712
4836,“Vault,1.0005924,3.0002678
4837,thirteen,3.0002666,1.0005924
4838,slowly?”,1.000674,3.0002666
4839,“One,3.0002737,1.000674
4840,"only,”",1.0010558,3.0002737
4841,deeper,3.0002822,1.0010558
4842,gathering,2.0003769,3.0002822
4843,speed.,1.0007251,2.0003769
4844,became,16.0000616,1.0007251
4845,colder,3.0002914,16.0000616
4846,corners.,1.001116,3.0002914
4847,"ravine,",1.0005627,1.001116
4848,leaned,12.0000783,1.0005627
4849,scruff,1.0007424,12.0000783
4850,neck.,2.0003383,1.0007424
4851,84,1.0008691,2.0003383
4852,Vault,1.000804,1.0008691
4853,keyhole.,2.0003736,1.000804
4854,“Stand,2.0004592,2.0003736
4855,"back,”",3.0003204,2.0004592
4856,importantly.,1.000987,3.0003204
4857,melted,2.0004059,1.000987
4858,sucked,1.0007176,2.0004059
4859,trapped,1.0006435,1.0007176
4860,"there,”",3.0002636,1.0006435
4861,check,2.0004863,3.0002636
4862,anyone’s,2.0004149,2.0004863
4863,inside?”,2.000392,2.0004149
4864,"years,”",2.0004782,2.000392
4865,extraordinary,2.0003914,2.0004782
4866,security,2.0003564,2.0003914
4867,"vault,",1.0007515,2.0003564
4868,"sure,",2.0004973,1.0007515
4869,"eagerly,",1.0011038,2.0004973
4870,expecting,2.0003995,1.0011038
4871,fabulous,1.0011719,2.0003995
4872,jewels,1.0009788,1.0011719
4873,grubby,3.0003323,1.0009788
4874,longed,1.001074,3.0003323
4875,ask.,1.0007792,1.001074
